0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,#100
3.3155,8.0179,2.1286,2.0156,0.72202,0.77627,2.0919,1.4981,0.77599,0.34212,0.77271,0.55561,0.8574,0.26388,0.16424,0.54049,0.52547,0.19838,0.86265,0.54247,0.91874,1.1987,0.84592,1.4891,1.2264,1.4914,0.45004,0.57457,0.43989,1.7804,1.0974,0.33233,1.1385,0.75811,1.2209,0.4303,0.59627,0.67016,0.19609,0.54579,0.17664,0.36795,0.4921,0.74402,1.1699,0.6966,0.44067,0.085593,0.19989,0.19651,0.20729,0.11684,0.22398,0.027048,0.064938,0.36147,0.25571,0.10477,0.49147,0.21009,0.40116,0.095228,0.14642,0.1096,0.2328,0.21774,0.128,0.2182,0.21615,0.19738,0.20038,0.31368,0.17308,0.044936,0.2466,0.24588,0.013419,0.18495,0.47434,0.1632,0.065553,0.2896,0.21868,0.18791,0.10855,0.26453,0.11948,0.11007,0.056247,0.075813,0.1227,0.13432,0.14434,0.086548,0.041129,0.066435,0.037193,0.11643,0.075258,0.073631,0
4.3116,8.3942,3.0786,6.8003,6.3777,1.2332,1.2688,0.93354,0.085361,1.9574,1.1497,0.80591,1.4791,0.40687,1.2622,0.36109,0.48011,0.37282,0.35693,0.16892,1.3206,0.85164,1.0383,0.31256,0.8569,0.90853,1.1398,2.4162,1.7136,1.3131,0.96503,1.0716,0.45209,0.39088,0.57445,0.61068,0.41776,0.55548,0.16142,0.084092,0.42985,0.17119,0.78517,0.35167,0.53251,0.053609,0.85304,0.29349,0.074216,0.057223,0.22004,0.12936,0.44222,0.43659,0.34659,0.079666,0.078256,0.27645,0.19343,0.37622,0.70759,0.4185,0.38553,0.43875,0.7487,0.29328,0.073322,0.37401,0.13463,0.18096,0.32252,0.16636,0.40538,0.10773,0.11117,0.14135,0.27089,0.37041,0.43514,0.14038,0.26252,0.21993,0.11779,0.35506,0.079041,0.11725,0.1583,0.19847,0.051302,0.20008,0.15142,0.18511,0.15908,0.13131,0.10541,0.086238,0.12508,0.12623,0.11643,0.096115,0
2.7475,4.8824,5.2787,3.7545,0.68572,1.3787,1.0418,0.60411,0.6723,0.26424,0.58439,0.37906,0.31865,0.63047,0.80278,0.5293,0.31454,0.4997,0.65856,0.19539,0.67438,0.72851,0.1853,0.54715,1.5347,0.37559,1.8091,0.21723,0.92212,1.962,0.32941,0.5893,1.166,0.90036,0.55043,0.059717,0.28209,0.45323,0.37951,0.23881,0.62641,0.75123,0.18554,0.54195,0.85035,0.47985,0.73354,0.48281,0.4093,0.24946,0.17678,0.12545,0.19861,0.16021,0.038073,0.1029,0.24407,0.35984,0.18844,0.21981,0.22479,0.33862,0.40734,0.15102,0.21111,0.16669,0.09853,0.17571,0.24593,0.082422,0.36396,0.48597,0.10203,0.22581,0.16929,0.46376,0.25241,0.44084,0.24358,0.13554,0.18808,0.14346,0.072179,0.059953,0.053701,0.12361,0.053618,0.068883,0.060121,0.078118,0.023868,0.022137,0.01435,0.014763,0.049414,0.030459,0.040414,0.011044,0.022977,0.038018,0
5.0306,1.166,6.9124,4.2408,1.7119,0.42901,2.3141,0.057378,0.67608,0.55048,0.4718,1.5491,0.38608,1.1174,1.2678,0.37494,0.37605,0.28167,0.44154,0.95527,0.70642,0.70601,0.35153,0.54004,1.6739,0.42815,0.29804,0.4708,0.8124,1.7998,0.65285,1.2555,0.91647,0.89409,1.1612,0.49901,0.59626,0.94328,0.38593,0.31593,0.11158,0.15004,0.2679,0.3846,0.54205,0.8012,0.24648,0.187,0.052402,0.11051,0.10588,0.094072,0.07027,0.11299,0.14288,0.076751,0.22217,0.09297,0.20079,0.30835,0.2202,0.66233,0.3747,0.18269,0.15145,0.20502,0.26927,0.37006,0.14622,0.25076,0.25102,0.094214,0.11853,0.24299,0.053371,0.28006,0.293,0.24786,0.10028,0.15005,0.047964,0.16991,0.066597,0.055081,0.075234,0.42365,0.10671,0.10004,0.14859,0.045901,0.027676,0.036871,0.043413,0.063143,0.068751,0.10046,0.018405,0.064751,0.050105,0.056432,0
0.13626,5.0446,4.141,2.7358,2.2748,1.5869,0.88516,1.3564,0.51507,0.23038,0.90249,0.79516,0.40825,0.39709,0.94173,0.78062,0.54405,0.33733,0.9102,0.33656,1.6456,2.1478,0.62596,0.27261,0.97048,0.99014,1.0231,1.3196,0.79906,0.46414,0.57664,1.9706,0.55576,0.5207,0.89598,0.60606,0.75366,0.60496,0.48877,0.18274,0.28296,0.17626,0.21176,0.51403,0.71927,0.56285,0.5622,0.60573,0.27503,0.24966,0.16916,0.15074,0.18818,0.15575,0.17929,0.29959,0.22989,0.31122,0.24061,0.22491,0.29352,0.06708,0.17623,0.15791,0.076805,0.083662,0.22952,0.27627,0.089324,0.41102,0.27149,0.16813,0.1689,0.027036,0.091307,0.11415,0.14502,0.033093,0.1918,0.10685,0.012318,0.19941,0.025206,0.090506,0.21649,0.034759,0.10865,0.29265,0.096564,0.12223,0.07074,0.049755,0.043943,0.050857,0.06868,0.068506,0.05479,0.017143,0.030855,0.035789,0
1.6855,7.462,5.2182,3.2003,5.0798,0.98572,0.47095,0.57524,0.87969,0.30508,0.72361,0.73013,0.44514,0.355,0.54649,0.3651,0.098263,0.42861,0.87837,0.68165,0.76412,1.7431,0.86599,0.69202,0.21525,0.93355,0.51821,1.7939,0.9627,1.324,1.3539,0.49416,1.0459,0.42208,0.4318,0.95042,0.74608,0.63136,0.18902,0.11278,0.32359,0.15452,0.30908,0.43997,0.428,0.60421,0.9721,0.35117,0.39629,0.34006,0.15173,0.24576,0.05524,0.11362,0.091797,0.35485,0.15471,0.30296,0.077739,0.25403,0.10043,0.13635,0.16512,0.19969,0.25956,0.037041,0.49281,0.20002,0.065613,0.55924,0.12874,0.22613,0.11373,0.19876,0.24129,0.31427,0.054273,0.11241,0.044205,0.025193,0.14017,0.12163,0.31479,0.17954,0.16428,0.3015,0.21112,0.1893,0.29522,0.15155,0.031599,0.092013,0.11303,0.087182,0.040529,0.10521,0.050841,0.06369,0.016438,0.074859,0
6.3914,3.6305,5.077,2.6006,1.5757,0.34285,1.0341,2.1555,2.2925,1.2389,0.92641,0.78796,1.1381,1.0848,0.38112,0.45145,1.0875,0.84324,0.96377,0.36602,0.92377,1.2284,1.4332,1.2161,0.94558,0.66447,0.84847,0.10705,0.47567,0.75393,0.91566,0.29797,1.2375,0.66261,1.0409,1.036,0.48854,0.58158,0.22758,0.22757,0.084591,0.45071,0.72409,0.46093,0.23132,1.0975,0.56604,0.4219,0.47009,0.22891,0.13588,0.30089,0.16476,0.23672,0.14697,0.16021,0.11118,0.24873,0.27161,0.21652,0.83776,0.50164,0.18148,0.30713,0.15958,0.32699,0.37593,0.65862,0.36299,0.13451,0.41348,0.27951,0.2929,0.76586,0.31079,0.63492,0.49993,0.1208,0.24475,0.30894,0.2725,0.4469,0.035624,0.13288,0.17916,0.14372,0.2634,0.11642,0.15492,0.12102,0.10029,0.13593,0.15554,0.11516,0.021183,0.059665,0.1479,0.16541,0.059819,0.050003,0
1.3134,2.7329,4.4832,3,1.4055,2.3863,0.98049,1.4152,2.724,1.5618,1.7564,1.5167,4.9919,3.2859,0.35404,0.32783,0.64404,0.63003,0.59771,0.4465,0.52453,1.784,0.64106,1.3012,1.1005,0.8158,1.1057,0.88178,0.82269,0.59417,0.93356,0.71246,0.53526,1.1451,1.0336,0.48271,0.60798,0.10874,0.5007,0.42384,0.31427,0.50131,0.17611,0.44158,0.25648,0.44507,0.06696,0.028556,0.011137,0.064327,0.28361,0.1383,0.21135,0.12393,0.30778,0.20423,0.2877,0.31662,0.32805,0.28436,0.11151,0.30303,0.09249,0.30922,0.16642,0.017519,0.20544,0.065517,0.12542,0.19168,0.11674,0.0996,0.091083,0.31519,0.019909,0.051909,0.044757,0.15834,0.10597,0.052081,0.045355,0.088799,0.047928,0.077247,0.045412,0.14214,0.079934,0.064404,0.02439,0.21691,0.029755,0.029071,0.10201,0.066836,0.089819,0.065113,0.049159,0.048631,0.041611,0.056856,0
0.27441,7.4229,1.6835,3.3781,3.4766,1.1028,2.0228,0.54032,0.74951,0.56855,0.3239,0.14541,0.20778,0.24328,0.72954,0.11632,0.40523,0.34656,0.6232,0.15157,0.53348,1.4397,1.231,0.99208,1.8257,0.65271,1.9883,1.603,0.27245,1.4926,0.18139,0.5466,0.11549,0.93568,0.96615,0.69042,0.17695,0.39115,0.21215,0.34373,0.3759,0.18347,0.31338,0.27336,0.70134,0.17736,0.40557,0.11949,0.2239,0.23096,0.20744,0.1103,0.095782,0.20804,0.27966,0.094023,0.063487,0.14383,0.098201,0.089088,0.19632,0.10606,0.078388,0.080671,0.072409,0.24899,0.13123,0.079017,0.19958,0.09624,0.04343,0.09734,0.10675,0.32625,0.13995,0.21919,0.2037,0.21936,0.16693,0.30633,0.10264,0.16341,0.152,0.11349,0.040272,0.10311,0.22155,0.24889,0.10826,0.24127,0.16834,0.24471,0.21279,0.054238,0.033873,0.046506,0.096863,0.095213,0.12406,0.045157,0
0.093536,2.9853,0.86462,3.4658,0.22859,2.1669,1.193,1.6929,2.0287,0.64103,1.9922,3.5951,1.6323,0.7921,0.71913,0.38174,0.3602,0.36792,0.29766,0.39404,0.63215,0.73104,1.3734,0.92911,1.5038,1.0316,1.3642,1.9953,1.1439,0.6964,1.5643,1.2183,0.31222,0.20249,0.55718,0.6551,0.3454,0.66846,0.30461,0.17542,0.26682,0.69795,0.35142,0.20609,0.50656,0.76476,0.49026,0.27375,0.33494,0.19667,0.18681,0.18517,0.016793,0.14403,0.262,0.35038,0.44904,0.31824,0.397,0.15884,0.23444,0.20955,0.18672,0.47088,0.25889,0.18653,0.14849,0.12359,0.23,0.18589,0.23102,0.068601,0.19793,0.1312,0.1644,0.31643,0.19501,0.2122,0.14246,0.13343,0.07237,0.076349,0.20568,0.17665,0.20215,0.17339,0.086981,0.20419,0.17324,0.096416,0.20941,0.14945,0.20297,0.16846,0.14024,0.15558,0.1757,0.17708,0.17964,0.21883,0
7.0224,5.2125,2.3754,2.0096,7.2149,1.8299,1.3204,1.5806,0.33244,0.23543,0.88043,1.0389,1.2539,0.52571,0.51335,0.86228,0.20762,0.33278,0.76663,0.37097,0.56242,1.6027,0.95396,0.91898,1.2438,0.99728,0.88573,0.6897,0.47737,1.1491,0.82802,0.34483,0.80411,1.1988,0.34411,0.34029,0.40771,0.51168,0.44135,0.35743,0.39013,0.45057,0.21798,0.61763,0.82989,0.44637,0.49377,0.47522,0.31731,0.21787,0.1624,0.15663,0.44885,0.56338,0.16286,0.29306,0.23507,0.18279,0.39159,0.17625,0.29705,0.3122,0.25848,0.35878,0.3905,0.13655,0.3817,0.13845,0.21064,0.52924,0.11084,0.33967,0.10844,0.31867,0.17394,0.013114,0.23186,0.1038,0.10531,0.024744,0.070453,0.054478,0.062746,0.056507,0.074006,0.13209,0.090211,0.08073,0.14292,0.17095,0.12397,0.074595,0.14759,0.07082,0.067853,0.077135,0.091018,0.080682,0.053645,0.082652,0
0.12384,9.454,3.66,1.6875,2.6246,1.5723,1.1058,0.70865,0.68384,0.32373,0.35134,0.64399,0.63815,0.2369,0.82533,4.4443,0.67517,0.82144,1.0054,0.86514,0.56487,1.9089,0.29335,0.3089,1.5173,0.90731,0.94901,1.6229,0.57829,1.7197,1.0569,0.59325,0.094454,1.1787,0.25588,0.62196,0.73253,0.46348,0.58291,0.48363,0.21641,0.52847,0.20034,0.73936,0.8295,0.93405,0.087351,0.21257,0.20149,0.63023,0.32604,0.069244,0.28191,0.11032,0.3071,0.515,0.179,0.24875,0.071697,0.050955,0.20402,0.050983,0.19052,0.14035,0.3282,0.10581,0.077141,0.086464,0.058412,0.1158,0.19026,0.021285,0.098764,0.10179,0.19369,0.067188,0.041077,0.12311,0.070438,0.12855,0.093982,0.071135,0.067432,0.062108,0.0060441,0.11073,0.063654,0.083918,0.12689,0.023924,0.029786,0.12876,0.074811,0.11157,0.043173,0.050734,0.016309,0.020163,0.015425,0.029919,0
5.0772,5.5693,3.9544,3.0518,2.7469,0.87515,0.76641,0.48023,1.2927,0.65663,0.30478,0.3588,0.27002,0.05143,0.79745,0.60009,0.38899,0.30326,0.79904,1.1998,0.20702,0.57717,0.13656,0.69463,2.014,0.22044,0.28232,0.73489,0.6616,0.40957,0.86973,0.73891,0.77531,0.21962,0.25378,0.87803,0.33926,0.33315,0.20806,0.331,0.15941,1.0007,0.36745,0.33614,0.67476,0.4027,0.26819,0.32639,0.27361,0.075786,0.057214,0.040716,0.11932,0.19272,0.29506,0.11542,0.07299,0.065679,0.10458,0.15494,0.1394,0.033589,0.1389,0.10951,0.13193,0.12876,0.1618,0.1081,0.17397,0.13172,0.1014,0.019769,0.05497,0.061607,0.074258,0.13385,0.032877,0.049423,0.10505,0.034304,0.026879,0.045697,0.031591,0.097322,0.017612,0.069805,0.052332,0.017487,0.066186,0.037304,0.034686,0.060905,0.054037,0.039698,0.0335,0.011252,0.048045,0.04095,0.029493,0.029275,0
1.1205,3.836,7.9476,6.6097,5.5765,1.679,1.8751,1.4404,1.4113,0.35806,0.62934,0.90551,2.1029,1.0642,3.6059,2.2097,1.68,1.5506,1.954,0.60287,0.97968,1.4053,0.23845,0.27353,1.9039,0.63943,0.69824,0.69541,0.97501,2.1679,0.24168,0.30548,1.5449,0.37323,0.61904,1.4255,0.18334,1.062,0.88603,1.4254,0.76684,0.96836,1.1635,0.87205,0.66858,0.92965,0.72423,0.30447,0.60982,0.33764,0.52285,0.53142,0.67122,0.83565,0.7518,0.87824,0.21106,0.59754,0.39609,0.13134,0.18742,0.33923,0.37374,0.79713,0.25074,0.3659,0.40635,0.062421,0.62135,0.20998,0.32518,0.48221,0.12924,0.17932,0.29374,0.21817,0.29293,0.12699,0.25059,0.14326,0.2498,0.44007,0.13816,0.11607,0.35068,0.074839,0.32945,0.24922,0.20336,0.090631,0.16828,0.14152,0.19702,0.11199,0.24275,0.037631,0.047655,0.039889,0.1718,0.015055,0
0.97714,3.9072,2.4608,0.96502,2.2147,0.55971,1.4312,1.8703,0.79241,0.64246,0.85082,1.0173,1.3801,0.4131,1.4367,0.65734,0.15671,0.52801,0.60423,0.69767,0.49647,0.53529,2.2731,0.80276,1.3639,1.1398,0.55836,0.70904,1.6027,0.73477,1.4919,1.8774,0.43949,0.56464,0.7658,0.32623,0.8858,0.52318,0.21865,0.32108,0.15803,0.53946,0.40965,0.84206,1.1346,0.083456,0.37669,0.254,0.34766,0.27457,0.19971,0.59487,0.067569,0.13824,0.087681,0.10675,0.33179,0.4182,0.46188,0.38533,0.3808,0.39774,0.2525,0.24265,0.36338,0.1792,0.52622,0.09153,0.13629,0.34685,0.2129,0.21468,0.35247,0.3296,0.22242,0.13242,0.22215,0.23199,0.17574,0.14107,0.10839,0.24616,0.12834,0.1302,0.33509,0.03213,0.19817,0.25862,0.23199,0.11777,0.16124,0.099919,0.13084,0.17562,0.16644,0.16466,0.079933,0.14469,0.063818,0.051787,0
3.1625,9.9281,3.8021,2.3258,1.0322,3.5673,2.0092,2.4174,2.6666,1.0055,3.8245,3.4191,0.61121,1.2221,0.24546,0.80102,0.58724,1.1365,0.7179,0.15084,0.8081,0.47276,0.32344,0.18947,0.29671,1.5756,0.41253,0.3746,1.516,0.7193,0.73977,1.1799,0.82227,0.21194,0.28496,0.43004,0.87587,0.20327,0.41222,0.024213,0.3204,0.12614,0.23805,0.50587,0.21724,1.1855,0.33322,0.16077,0.27714,0.24358,0.10624,0.50026,0.32143,0.22088,0.18555,0.41835,0.5157,0.082,0.092628,0.45276,0.19324,0.19553,0.61988,0.61391,0.14276,0.31377,0.42293,0.36798,0.37124,0.1483,0.18883,0.42061,0.22846,0.49038,0.3176,0.03783,0.25428,0.058756,0.11409,0.1375,0.040361,0.090528,0.027972,0.19784,0.35045,0.27132,0.10414,0.39116,0.14634,0.20558,0.14662,0.19222,0.16622,0.10845,0.15733,0.072203,0.088792,0.075942,0.14548,0.093875,0
1.2094,4.9967,3.495,2.4703,2.4431,0.81052,2.6777,0.13893,1.4882,0.81919,0.67848,0.47725,0.73444,0.14402,0.4058,0.1795,0.43286,0.38836,0.25883,0.60243,0.27244,1.6765,0.96607,1.2917,1.9645,1.1295,0.24681,1.989,1.0913,0.99369,0.44575,1.6327,0.5555,1.6861,0.38313,0.6485,0.44065,0.38054,0.5523,0.95483,0.40793,0.72635,0.4471,0.48053,0.6172,0.52923,0.41455,0.34263,0.1857,0.39618,0.20653,0.24472,0.22565,0.25986,0.078568,0.27917,0.20112,0.081886,0.32248,0.26449,0.16073,0.31402,0.10225,0.19529,0.25529,0.18954,0.16162,0.1158,0.22961,0.3229,0.30664,0.18122,0.12372,0.27229,0.040688,0.047923,0.29596,0.19731,0.24321,0.17569,0.15987,0.14976,0.021833,0.14105,0.25998,0.20426,0.14523,0.13554,0.16307,0.16925,0.091184,0.090836,0.12597,0.13626,0.20938,0.21524,0.11377,0.12099,0.099455,0.18531,0
7.4362,4.9803,4.6099,1.6835,0.50353,2.2808,2.4951,6.0565,4.4642,0.034742,1.6276,0.3033,1.294,0.80288,1.1179,1.2043,1.238,1.1574,0.15268,0.29981,0.7625,1.511,1.544,1.6052,3.0487,1.1736,1.5742,0.75349,0.43358,1.5951,0.75354,1.8257,0.97179,0.60454,0.78181,0.81236,0.4491,0.45799,0.096719,0.36228,0.78253,0.77206,0.45689,0.39779,0.45763,0.7095,1.1115,0.22679,0.26399,0.22085,0.21179,0.31333,0.087809,0.31226,0.27173,0.35137,0.049539,0.30546,0.19676,0.31766,0.11699,0.46919,0.071175,0.24226,0.25504,0.15865,0.21882,0.022118,0.52497,0.25298,0.34185,0.38283,0.29771,0.2979,0.23641,0.058423,0.59387,0.4606,0.19394,0.24602,0.20909,0.24013,0.15802,0.085985,0.16002,0.33174,0.075906,0.18459,0.12479,0.044514,0.13756,0.14985,0.11597,0.12972,0.076082,0.10125,0.13952,0.12908,0.12279,0.13171,0
5.7246,2.89,3.0378,2.8243,1.4686,0.53864,3.3823,5.3244,1.7646,1.2946,0.54051,1.0613,1.2981,4.3442,1.5832,0.46891,0.27423,0.26757,0.32091,0.9354,1.2999,0.3723,1.1185,1.3131,1.1856,0.30061,0.71973,1.3088,0.78054,1.5863,0.41931,1.4707,0.63509,0.8069,0.7496,0.3353,1.3104,0.26873,0.23095,0.46672,0.43049,0.13455,0.43549,1.0152,0.68532,0.7546,0.48318,0.73017,0.10188,0.12536,0.078564,0.095675,0.047932,0.047195,0.073842,0.14495,0.08257,0.12315,0.11405,0.1847,0.07317,0.20125,0.16254,0.13344,0.0090719,0.10719,0.18833,0.13244,0.026784,0.089594,0.035941,0.11827,0.064337,0.059581,0.059438,0.063233,0.093661,0.031096,0.031866,0.04317,0.045232,0.030446,0.066144,0.040181,0.031194,0.04349,0.070865,0.042554,0.062911,0.065787,0.053813,0.052545,0.050593,0.062395,0.034469,0.057191,0.057348,0.040437,0.031877,0.041559,0
1.5604,6.7691,4.2579,2.7997,1.7883,0.5586,0.58609,1.1894,0.83279,0.61046,0.80729,0.6502,0.14694,0.2785,0.13111,0.64771,0.3012,0.36966,0.60144,1.2141,0.9209,1.2347,0.88356,1.4206,1.2043,0.61324,0.62576,0.20464,1.6248,0.61176,1.3874,1.1195,0.28063,0.5799,0.38164,0.54873,0.18765,0.66505,0.35203,0.59725,0.38076,0.35623,0.59115,0.44891,0.63295,0.90103,0.12157,0.27399,0.039884,0.11052,0.15326,0.030459,0.13891,0.13606,0.038373,0.094592,0.081237,0.27354,0.27076,0.084544,0.2083,0.068732,0.077003,0.10662,0.045528,0.10332,0.043365,0.15925,0.067168,0.13221,0.10511,0.040282,0.08264,0.041801,0.044745,0.05851,0.021678,0.047324,0.072116,0.0073507,0.017797,0.024435,0.13045,0.015764,0.047471,0.044812,0.049975,0.011477,0.011985,0.046596,0.096353,0.021679,0.016092,0.0257,0.015,0.014549,0.014241,0.019479,0.020113,0.025847,0
2.6031,3.1408,1.52,2.6591,2.8536,1.5759,1.3985,1.0561,0.85981,0.93748,0.51345,0.95262,0.60955,0.87868,0.85296,2.0834,3.5702,1.1654,0.35384,0.65099,1.1764,0.97102,0.85283,0.38864,1.4791,1.0721,0.19539,1.1835,1.8299,0.18691,1.1449,1.2474,0.97161,1.1177,0.39102,0.23891,0.43591,0.7194,0.14957,0.19477,0.43608,1.0989,0.4413,0.038253,0.17496,0.64284,0.56556,0.75311,0.069214,0.5567,0.2533,0.2232,0.14924,0.41889,0.25118,0.23805,0.31955,0.61982,0.53329,0.31484,0.12276,0.14189,0.28168,0.18877,0.10188,0.14759,0.39252,0.38666,0.027227,0.36835,0.246,0.24627,0.1983,0.20922,0.15531,0.2898,0.16369,0.10842,0.03839,0.049879,0.088078,0.14226,0.035014,0.086387,0.047167,0.10914,0.10585,0.08377,0.047224,0.095636,0.074455,0.073681,0.05712,0.048313,0.095616,0.10565,0.10619,0.053241,0.060953,0.078973,0
5.8443,10.453,1.9057,2.8864,1.1939,1.0171,4.0508,0.68537,1.2626,0.96826,1.4079,1.5819,1.2118,1.008,0.73261,1.1788,0.43415,0.91874,1.3279,0.7562,0.45737,1.6476,0.51897,0.60169,0.22802,0.75302,0.49659,0.36841,0.15369,0.81535,1.3271,1.2924,1.168,1.2799,1.0174,0.76694,0.84503,0.53878,0.71289,0.70486,0.50979,0.59967,1.2805,0.95964,0.94169,0.69791,0.66921,0.092715,0.41113,0.18122,0.20938,0.055123,0.30952,0.33589,0.21585,0.31105,0.32583,0.21505,0.49863,0.19056,0.071836,0.059387,0.1809,0.2398,0.12047,0.17212,0.1465,0.17923,0.08994,0.21882,0.10125,0.1232,0.1396,0.091979,0.1787,0.083525,0.058041,0.13624,0.036865,0.089497,0.07168,0.09565,0.096247,0.074005,0.096106,0.098566,0.11635,0.062341,0.079461,0.1264,0.13501,0.11229,0.10254,0.084789,0.073293,0.070541,0.097226,0.093061,0.088927,0.090853,0
1.9749,6.5966,5.1214,3.5814,2.0811,0.40419,3.0887,3.9603,0.54836,0.76619,1.001,0.41772,0.2108,0.44102,0.44502,0.8066,0.61518,0.23905,0.50417,0.56007,0.35225,1.0406,0.75929,1.4654,1.1724,0.92117,0.53408,1.599,0.83663,1.6692,0.29385,0.34352,0.61922,0.87214,0.88546,0.58215,0.46739,0.082371,0.44397,0.38623,0.14971,0.55843,0.53027,0.40442,0.64166,0.66912,0.4508,0.20532,0.27569,0.19672,0.16407,0.12597,0.09988,0.11401,0.076831,0.17175,0.24156,0.21372,0.14938,0.12607,0.24521,0.086481,0.083491,0.33428,0.14232,0.32163,0.15991,0.093297,0.073801,0.17215,0.26214,0.068521,0.29722,0.061602,0.21364,0.30278,0.099993,0.14736,0.05389,0.205,0.20679,0.14273,0.13825,0.0624,0.11545,0.035721,0.15932,0.020626,0.12071,0.21477,0.13077,0.1666,0.031328,0.095942,0.016035,0.10552,0.035698,0.047799,0.012033,0.021648,0
5.2781,2.4027,2.312,2.9496,1.9486,1.5633,1.5892,1.1455,0.28877,0.34742,0.35595,0.44849,0.44099,0.69901,1.8468,0.55016,2.0813,1.7331,2.1879,1.1826,0.66614,1.361,0.75575,2.9227,0.77624,1.3327,1.4004,0.60202,0.8046,1.1194,1.6886,1.5904,0.61462,1.1599,0.49375,1.1225,1.5612,0.40777,0.52709,0.49541,0.46992,0.36175,0.28685,0.95659,1.2283,0.45258,0.22289,0.20399,0.31282,0.51289,0.070405,0.045739,0.2567,0.1275,0.11832,0.22785,0.45424,0.15169,0.47778,0.12494,0.53958,0.64898,0.18227,0.18149,0.27505,0.41686,0.10405,0.097538,0.14066,0.13421,0.092001,0.064839,0.17657,0.483,0.54219,0.14221,0.2019,0.057132,0.2333,0.11907,0.044864,0.042614,0.047913,0.022735,0.15024,0.030217,0.19412,0.1034,0.21957,0.13763,0.14602,0.062574,0.052747,0.073438,0.069837,0.039397,0.04334,0.062277,0.021658,0.060382,0
2.9409,3.4806,7.023,2.5409,2.9919,1.3695,3.1031,1.9425,0.61084,0.22577,3.1797,2.2612,0.48674,1.1295,0.37912,0.60581,0.16275,0.39418,0.479,0.65813,1.596,0.51175,0.64616,1.0018,0.35528,0.17577,1.5063,0.94147,2.1533,1.8741,0.85199,0.83682,0.65853,0.45473,0.81827,0.11744,0.54104,0.4659,0.42777,0.40867,0.51327,0.69352,0.57019,0.47251,1.2321,0.21977,0.5055,0.33263,0.041102,0.009918,0.11143,0.22283,0.18944,0.052111,0.24395,0.093439,0.21891,0.028435,0.26556,0.22931,0.26997,0.33764,0.27449,0.021466,0.24839,0.16456,0.025074,0.035914,0.094871,0.13082,0.11582,0.021929,0.090017,0.084847,0.14725,0.2155,0.13824,0.19452,0.12587,0.06099,0.04444,0.086723,0.057173,0.056521,0.0029798,0.014348,0.13957,0.053198,0.02512,0.075995,0.20855,0.047617,0.044395,0.04354,0.038766,0.21486,0.067427,0.021205,0.058257,0.067978,0
4.8065,9.4368,3.984,1.1463,2.2362,2.2197,1.0285,0.10896,0.25116,1.3776,1.0181,1.9469,1.2274,1.3569,4.2407,1.3231,0.24695,0.78487,0.19003,1.7123,1.395,0.7937,0.49548,0.7699,1.4239,0.91749,0.44768,0.75628,1.132,0.5193,1.5283,2.423,0.99932,1.3009,0.99211,1.1466,0.35069,0.7001,0.85685,0.29717,0.15446,0.20012,0.39678,0.46248,0.69661,0.50881,0.66338,0.66354,0.1746,0.47105,0.12534,0.17414,0.39076,0.20325,0.049683,0.15833,0.20362,0.061561,0.10762,0.25285,0.39644,0.074676,0.098696,0.17582,0.36439,0.18565,0.32703,0.28461,0.31207,0.17354,0.030038,0.11765,0.047698,0.33771,0.22916,0.067469,0.18771,0.19981,0.29865,0.14222,0.14177,0.1432,0.050925,0.16426,0.064332,0.15113,0.092722,0.18246,0.1035,0.10396,0.047028,0.098458,0.11281,0.095239,0.092534,0.061844,0.1219,0.072716,0.085253,0.13409,0
0.24179,9.0685,7.6781,3.4063,0.76411,0.86847,2.0847,0.49788,0.86399,1.8066,1.5972,1.601,2.2938,1.0883,0.48467,0.32558,0.50213,0.45036,0.40595,0.66535,1.1301,0.53862,0.39869,0.98529,1.1395,0.49467,0.3412,0.47758,0.97276,0.80472,0.76428,0.6207,0.65545,0.56769,0.40801,0.43027,0.80674,0.42388,0.35089,0.083973,0.084366,0.40067,0.14115,0.29949,0.33683,0.36066,0.7326,0.045417,0.086814,0.16507,0.032943,0.087271,0.14375,0.11898,0.060662,0.1543,0.089461,0.12167,0.056405,0.065345,0.2119,0.12928,0.064955,0.10746,0.09731,0.015615,0.10388,0.03844,0.070127,0.12447,0.16685,0.089586,0.074208,0.020092,0.072295,0.037192,0.10229,0.0394,0.10289,0.068059,0.050703,0.016871,0.039622,0.060366,0.035083,0.043375,0.050168,0.019816,0.059718,0.022386,0.054531,0.027468,0.05386,0.057681,0.0097018,0.043674,0.022971,0.017644,0.038119,0.018193,0
